LineId,Logrecord,Date,Time,Pid,Level,Component,ADDR,Content,EventId,EventTemplate,ParameterList
360,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:02:44.710,25746,INFO,nova.osapi_compute.wsgi.server,req-7bf56606-1c53-49cb-9d8d-e6afa1920cc1 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2449391",8e2d20a1,"<*> ""GET <*> <*> len: <*> time: <*>","['10.11.10.1', '/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200', '1893', '0.2449391']"
361,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:02:45.986,25746,INFO,nova.osapi_compute.wsgi.server,req-77b6a0fd-dcab-47dd-8465-13cbe5434d40 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2681870",8e2d20a1,"<*> ""GET <*> <*> len: <*> time: <*>","['10.11.10.1', '/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200', '1893', '0.2681870']"
362,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:02:46.262,25746,INFO,nova.osapi_compute.wsgi.server,req-9d8cd0a4-1fa9-4eb1-ad29-42d2756029e0 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2719712",8e2d20a1,"<*> ""GET <*> <*> len: <*> time: <*>","['10.11.10.1', '/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200', '1893', '0.2719712']"
363,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:02:47.528,25746,INFO,nova.osapi_compute.wsgi.server,req-100e1170-b42e-4840-8c18-618eec0dbb92 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2595811",8e2d20a1,"<*> ""GET <*> <*> len: <*> time: <*>","['10.11.10.1', '/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200', '1893', '0.2595811']"
364,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:02:47.792,25746,INFO,nova.osapi_compute.wsgi.server,req-80d1efbd-1f02-4091-9827-adafc6003e3f 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2598870",8e2d20a1,"<*> ""GET <*> <*> len: <*> time: <*>","['10.11.10.1', '/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200', '1893', '0.2598870']"
365,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:02:48.985,2931,INFO,nova.compute.manager,req-3ea4052c-895d-4b64-9e2d-04d64c4d94ab - - - - -,[instance: 95960536-049b-41f6-9049-05fc479b6a7c] VM Started (Lifecycle Event),17cee22d,[instance: <*> VM Started (Lifecycle Event),['95960536-049b-41f6-9049-05fc479b6a7c]']
366,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:02:49.074,25746,INFO,nova.osapi_compute.wsgi.server,req-ff142455-b2d5-4551-ad81-56244e8b4246 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2751970",8e2d20a1,"<*> ""GET <*> <*> len: <*> time: <*>","['10.11.10.1', '/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200', '1893', '0.2751970']"
367,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:02:49.156,2931,INFO,nova.compute.manager,req-3ea4052c-895d-4b64-9e2d-04d64c4d94ab - - - - -,[instance: 95960536-049b-41f6-9049-05fc479b6a7c] VM Paused (Lifecycle Event),a0921dd2,[instance: <*> VM Paused (Lifecycle Event),['95960536-049b-41f6-9049-05fc479b6a7c]']
368,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:02:49.290,2931,INFO,nova.compute.manager,req-3ea4052c-895d-4b64-9e2d-04d64c4d94ab - - - - -,[instance: 95960536-049b-41f6-9049-05fc479b6a7c] During sync_power_state the instance has a pending task (spawning). Skip.,a44f2c0c,[instance: <*> During sync_power_state the instance has a pending task (spawning). Skip.,['95960536-049b-41f6-9049-05fc479b6a7c]']
369,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:02:49.351,25746,INFO,nova.osapi_compute.wsgi.server,req-bb582317-a5f0-432d-b7a1-604ce4024a61 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2720761",8e2d20a1,"<*> ""GET <*> <*> len: <*> time: <*>","['10.11.10.1', '/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200', '1893', '0.2720761']"
370,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:02:50.202,2931,INFO,nova.virt.libvirt.imagecache,req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -,image 0673dd71-34c5-4fbb-86c4-40623fbe45b4 at (/var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742): checking,76fa7094,image <*> at <*>,"['0673dd71-34c5-4fbb-86c4-40623fbe45b4', '(/var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742): checking']"
371,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:02:50.203,2931,INFO,nova.virt.libvirt.imagecache,req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -,"image 0673dd71-34c5-4fbb-86c4-40623fbe45b4 at (/var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742): in use: on this node 1 local, 0 on other nodes sharing this instance storage",62dfeccd,"image <*> at <*> use: on this node <*> local, <*> on other nodes sharing this instance storage","['0673dd71-34c5-4fbb-86c4-40623fbe45b4', '(/var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742): in', '1', '0']"
372,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:02:50.381,2931,INFO,nova.virt.libvirt.imagecache,req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -,Active base files: /var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742,b36febb0,Active base files: <*>,['/var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742']
373,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:02:50.764,25746,INFO,nova.osapi_compute.wsgi.server,req-6e4f4f57-ce56-4885-956a-dc1235c5afb2 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.4072819",8e2d20a1,"<*> ""GET <*> <*> len: <*> time: <*>","['10.11.10.1', '/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200', '1893', '0.4072819']"
374,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:02:51.020,25746,INFO,nova.osapi_compute.wsgi.server,req-964322ee-29e9-4c5d-a07c-9d30a2f01ee2 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2523489",8e2d20a1,"<*> ""GET <*> <*> len: <*> time: <*>","['10.11.10.1', '/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200', '1893', '0.2523489']"
375,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:02:52.299,25746,INFO,nova.osapi_compute.wsgi.server,req-6264d86e-7a74-4647-a528-8e476a256e94 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2726710",8e2d20a1,"<*> ""GET <*> <*> len: <*> time: <*>","['10.11.10.1', '/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200', '1893', '0.2726710']"
376,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:02:52.572,25746,INFO,nova.osapi_compute.wsgi.server,req-08190bc9-9cd6-4d14-a825-06421a17de6c 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2684422",8e2d20a1,"<*> ""GET <*> <*> len: <*> time: <*>","['10.11.10.1', '/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200', '1893', '0.2684422']"
377,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:02:53.856,25746,INFO,nova.osapi_compute.wsgi.server,req-17ee8196-ec23-4adc-acc9-4c24686d8b68 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2791021",8e2d20a1,"<*> ""GET <*> <*> len: <*> time: <*>","['10.11.10.1', '/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200', '1893', '0.2791021']"
378,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:02:54.125,25746,INFO,nova.osapi_compute.wsgi.server,req-efe668bd-0162-4b21-b1c0-d962abc9f6ba 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2633080",8e2d20a1,"<*> ""GET <*> <*> len: <*> time: <*>","['10.11.10.1', '/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200', '1893', '0.2633080']"
379,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:02:55.399,25746,INFO,nova.osapi_compute.wsgi.server,req-1ea0f0f5-7810-4564-b77e-b6729aec28e8 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2678630",8e2d20a1,"<*> ""GET <*> <*> len: <*> time: <*>","['10.11.10.1', '/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200', '1893', '0.2678630']"
380,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:02:55.541,2931,INFO,nova.virt.libvirt.imagecache,req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -,image 0673dd71-34c5-4fbb-86c4-40623fbe45b4 at (/var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742): checking,76fa7094,image <*> at <*>,"['0673dd71-34c5-4fbb-86c4-40623fbe45b4', '(/var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742): checking']"
381,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:02:55.542,2931,INFO,nova.virt.libvirt.imagecache,req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -,"image 0673dd71-34c5-4fbb-86c4-40623fbe45b4 at (/var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742): in use: on this node 1 local, 0 on other nodes sharing this instance storage",62dfeccd,"image <*> at <*> use: on this node <*> local, <*> on other nodes sharing this instance storage","['0673dd71-34c5-4fbb-86c4-40623fbe45b4', '(/var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742): in', '1', '0']"
382,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:02:55.621,25743,INFO,nova.api.openstack.compute.server_external_events,req-e265ea4c-ba4b-44f0-b086-7420e34e17cb f7b8d1f1d4d44643b07fa10ca7d021fb e9746973ac574c6b8a9e8857f56a7608 - - -,Creating event network-vif-plugged:1cf11429-1563-4f6c-823c-91ba6e0f6675 for instance 95960536-049b-41f6-9049-05fc479b6a7c,16f9f039,Creating event <*> for instance <*>,"['network-vif-plugged:1cf11429-1563-4f6c-823c-91ba6e0f6675', '95960536-049b-41f6-9049-05fc479b6a7c']"
383,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:02:55.626,25743,INFO,nova.osapi_compute.wsgi.server,req-e265ea4c-ba4b-44f0-b086-7420e34e17cb f7b8d1f1d4d44643b07fa10ca7d021fb e9746973ac574c6b8a9e8857f56a7608 - - -,"10.11.10.1 ""POST /v2/e9746973ac574c6b8a9e8857f56a7608/os-server-external-events HTTP/1.1"" status: 200 len: 380 time: 0.0867331",3075551a,"<*> ""POST <*> <*> len: <*> time: <*>","['10.11.10.1', '/v2/e9746973ac574c6b8a9e8857f56a7608/os-server-external-events HTTP/1.1"" status: 200', '380', '0.0867331']"
384,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:02:55.637,2931,INFO,nova.compute.manager,req-3ea4052c-895d-4b64-9e2d-04d64c4d94ab - - - - -,[instance: 95960536-049b-41f6-9049-05fc479b6a7c] VM Resumed (Lifecycle Event),704d0812,[instance: <*> VM Resumed (Lifecycle Event),['95960536-049b-41f6-9049-05fc479b6a7c]']
385,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:02:55.646,2931,INFO,nova.virt.libvirt.driver,-,[instance: 95960536-049b-41f6-9049-05fc479b6a7c] Instance spawned successfully.,11014179,[instance: <*> Instance spawned successfully.,['95960536-049b-41f6-9049-05fc479b6a7c]']
386,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:02:55.647,2931,INFO,nova.compute.manager,req-d38f479d-9bb9-4276-9688-52607e8fd350 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,[instance: 95960536-049b-41f6-9049-05fc479b6a7c] Took 19.71 seconds to spawn the instance on the hypervisor.,944eaae0,[instance: <*> Took <*> seconds to spawn the instance on the hypervisor.,"['95960536-049b-41f6-9049-05fc479b6a7c]', '19.71']"
387,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:02:55.673,25746,INFO,nova.osapi_compute.wsgi.server,req-4115658f-3cd0-4dc0-9025-dbf0e4581302 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1893 time: 0.2711699",8e2d20a1,"<*> ""GET <*> <*> len: <*> time: <*>","['10.11.10.1', '/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200', '1893', '0.2711699']"
388,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:02:55.733,2931,INFO,nova.virt.libvirt.imagecache,req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -,Active base files: /var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742,b36febb0,Active base files: <*>,['/var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742']
389,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:02:55.757,2931,INFO,nova.compute.manager,req-3ea4052c-895d-4b64-9e2d-04d64c4d94ab - - - - -,[instance: 95960536-049b-41f6-9049-05fc479b6a7c] During sync_power_state the instance has a pending task (spawning). Skip.,a44f2c0c,[instance: <*> During sync_power_state the instance has a pending task (spawning). Skip.,['95960536-049b-41f6-9049-05fc479b6a7c]']
390,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:02:55.757,2931,INFO,nova.compute.manager,req-3ea4052c-895d-4b64-9e2d-04d64c4d94ab - - - - -,[instance: 95960536-049b-41f6-9049-05fc479b6a7c] VM Resumed (Lifecycle Event),704d0812,[instance: <*> VM Resumed (Lifecycle Event),['95960536-049b-41f6-9049-05fc479b6a7c]']
391,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:02:55.778,2931,INFO,nova.compute.manager,req-d38f479d-9bb9-4276-9688-52607e8fd350 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,[instance: 95960536-049b-41f6-9049-05fc479b6a7c] Took 20.72 seconds to build instance.,6206c58c,[instance: <*> Took <*> seconds to build instance.,"['95960536-049b-41f6-9049-05fc479b6a7c]', '20.72']"
392,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:02:56.955,25746,INFO,nova.osapi_compute.wsgi.server,req-62ff267f-85a7-45e5-be31-1b23edc89a22 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1910 time: 0.2752779",8e2d20a1,"<*> ""GET <*> <*> len: <*> time: <*>","['10.11.10.1', '/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200', '1910', '0.2752779']"
393,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:02:57.225,25746,INFO,nova.osapi_compute.wsgi.server,req-e0e52eae-603e-45e1-9b5e-06c76033bfd5 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""GET /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200 len: 1910 time: 0.2668512",8e2d20a1,"<*> ""GET <*> <*> len: <*> time: <*>","['10.11.10.1', '/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/detail HTTP/1.1"" status: 200', '1910', '0.2668512']"
394,nova-scheduler.log.1.2017-05-16_13:53:08,2017-05-16,00:02:58.484,25998,INFO,nova.scheduler.host_manager,req-53427a68-ae6f-4b07-aace-853b0890e9b3 - - - - -,Successfully synced instances from host 'cp-1.slowvm1.tcloud-pg0.utah.cloudlab.us'.,97b9db26,Successfully synced instances from host <*>,"[""'cp-1.slowvm1.tcloud-pg0.utah.cloudlab.us'.""]"
395,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:03:00.138,2931,INFO,nova.virt.libvirt.imagecache,req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -,image 0673dd71-34c5-4fbb-86c4-40623fbe45b4 at (/var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742): checking,76fa7094,image <*> at <*>,"['0673dd71-34c5-4fbb-86c4-40623fbe45b4', '(/var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742): checking']"
396,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:03:00.139,2931,INFO,nova.virt.libvirt.imagecache,req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -,"image 0673dd71-34c5-4fbb-86c4-40623fbe45b4 at (/var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742): in use: on this node 1 local, 0 on other nodes sharing this instance storage",62dfeccd,"image <*> at <*> use: on this node <*> local, <*> on other nodes sharing this instance storage","['0673dd71-34c5-4fbb-86c4-40623fbe45b4', '(/var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742): in', '1', '0']"
397,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:03:00.303,2931,INFO,nova.virt.libvirt.imagecache,req-addc1839-2ed5-4778-b57e-5854eb7b8b09 - - - - -,Active base files: /var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742,b36febb0,Active base files: <*>,['/var/lib/nova/instances/_base/a489c868f0c37da93b76227c91bb03908ac0e742']
398,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:03:01.916,25778,INFO,nova.metadata.wsgi.server,req-cb87c9f0-3bb5-4102-b97e-6066266f5cf9 - - - - -,"10.11.21.126,10.11.10.1 ""GET /openstack/2012-08-10/meta_data.json HTTP/1.1"" status: 200 len: 264 time: 0.2225840",8e2d20a1,"<*> ""GET <*> <*> len: <*> time: <*>","['10.11.21.126,10.11.10.1', '/openstack/2012-08-10/meta_data.json HTTP/1.1"" status: 200', '264', '0.2225840']"
399,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:03:01.929,25778,INFO,nova.metadata.wsgi.server,-,"10.11.21.126,10.11.10.1 ""GET /openstack/2013-10-17 HTTP/1.1"" status: 200 len: 157 time: 0.0006402",8e2d20a1,"<*> ""GET <*> <*> len: <*> time: <*>","['10.11.21.126,10.11.10.1', '/openstack/2013-10-17 HTTP/1.1"" status: 200', '157', '0.0006402']"
400,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:03:02.250,25799,INFO,nova.metadata.wsgi.server,req-2886b8ba-64e7-4ee7-862d-0e6af9fb9fe9 - - - - -,"10.11.21.126,10.11.10.1 ""GET /openstack/2013-10-17/vendor_data.json HTTP/1.1"" status: 200 len: 124 time: 0.2317870",8e2d20a1,"<*> ""GET <*> <*> len: <*> time: <*>","['10.11.21.126,10.11.10.1', '/openstack/2013-10-17/vendor_data.json HTTP/1.1"" status: 200', '124', '0.2317870']"
401,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:03:02.262,25778,INFO,nova.metadata.wsgi.server,-,"10.11.21.126,10.11.10.1 ""GET /openstack/2013-10-17/vendor_data.json HTTP/1.1"" status: 200 len: 124 time: 0.0009999",8e2d20a1,"<*> ""GET <*> <*> len: <*> time: <*>","['10.11.21.126,10.11.10.1', '/openstack/2013-10-17/vendor_data.json HTTP/1.1"" status: 200', '124', '0.0009999']"
402,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:03:02.276,25778,INFO,nova.metadata.wsgi.server,-,"10.11.21.126,10.11.10.1 ""GET /openstack/2013-10-17/user_data HTTP/1.1"" status: 404 len: 176 time: 0.0010130",8e2d20a1,"<*> ""GET <*> <*> len: <*> time: <*>","['10.11.21.126,10.11.10.1', '/openstack/2013-10-17/user_data HTTP/1.1"" status: 404', '176', '0.0010130']"
403,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:03:02.503,25775,INFO,nova.metadata.wsgi.server,req-386447cd-167b-4202-aeaa-fd90d85b53b8 - - - - -,"10.11.21.126,10.11.10.1 ""GET /openstack/2013-10-17/meta_data.json HTTP/1.1"" status: 200 len: 967 time: 0.2158179",8e2d20a1,"<*> ""GET <*> <*> len: <*> time: <*>","['10.11.21.126,10.11.10.1', '/openstack/2013-10-17/meta_data.json HTTP/1.1"" status: 200', '967', '0.2158179']"
404,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:03:02.587,25775,INFO,nova.metadata.wsgi.server,-,"10.11.21.126,10.11.10.1 ""GET /openstack/2013-10-17/meta_data.json HTTP/1.1"" status: 200 len: 967 time: 0.0012150",8e2d20a1,"<*> ""GET <*> <*> len: <*> time: <*>","['10.11.21.126,10.11.10.1', '/openstack/2013-10-17/meta_data.json HTTP/1.1"" status: 200', '967', '0.0012150']"
405,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:03:02.678,25778,INFO,nova.metadata.wsgi.server,-,"10.11.21.126,10.11.10.1 ""GET /latest/meta-data/ HTTP/1.1"" status: 200 len: 328 time: 0.0008578",8e2d20a1,"<*> ""GET <*> <*> len: <*> time: <*>","['10.11.21.126,10.11.10.1', '/latest/meta-data/ HTTP/1.1"" status: 200', '328', '0.0008578']"
406,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:03:03.094,25788,INFO,nova.metadata.wsgi.server,req-d7729064-6e3e-4d44-b65f-5b329ba18a74 - - - - -,"10.11.21.126,10.11.10.1 ""GET /latest/meta-data/block-device-mapping/ HTTP/1.1"" status: 200 len: 124 time: 0.4023941",8e2d20a1,"<*> ""GET <*> <*> len: <*> time: <*>","['10.11.21.126,10.11.10.1', '/latest/meta-data/block-device-mapping/ HTTP/1.1"" status: 200', '124', '0.4023941']"
407,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:03:03.110,25788,INFO,nova.metadata.wsgi.server,-,"10.11.21.126,10.11.10.1 ""GET /latest/meta-data/block-device-mapping/ami HTTP/1.1"" status: 200 len: 119 time: 0.0029080",8e2d20a1,"<*> ""GET <*> <*> len: <*> time: <*>","['10.11.21.126,10.11.10.1', '/latest/meta-data/block-device-mapping/ami HTTP/1.1"" status: 200', '119', '0.0029080']"
408,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:03:03.343,25791,INFO,nova.metadata.wsgi.server,req-27e91939-3ba4-4d14-80e1-47d8fbb230ff - - - - -,"10.11.21.126,10.11.10.1 ""GET /latest/meta-data/block-device-mapping/root HTTP/1.1"" status: 200 len: 124 time: 0.2206309",8e2d20a1,"<*> ""GET <*> <*> len: <*> time: <*>","['10.11.21.126,10.11.10.1', '/latest/meta-data/block-device-mapping/root HTTP/1.1"" status: 200', '124', '0.2206309']"
409,nova-api.log.1.2017-05-16_13:53:08,2017-05-16,00:03:03.497,25746,INFO,nova.osapi_compute.wsgi.server,req-a6b9779d-b384-4e84-b3d0-bac079760244 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,"10.11.10.1 ""DELETE /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/95960536-049b-41f6-9049-05fc479b6a7c HTTP/1.1"" status: 204 len: 203 time: 0.2639730",ddd37b03,"<*> ""DELETE <*> <*> len: <*> time: <*>","['10.11.10.1', '/v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/95960536-049b-41f6-9049-05fc479b6a7c HTTP/1.1"" status: 204', '203', '0.2639730']"
410,nova-compute.log.1.2017-05-16_13:55:31,2017-05-16,00:03:03.534,2931,INFO,nova.compute.manager,req-a6b9779d-b384-4e84-b3d0-bac079760244 113d3a99c3da401fbd62cc2caa5b96d2 54fadb412c4e40cdbaed9335e4c35a9e - - -,[instance: 95960536-049b-41f6-9049-05fc479b6a7c] Terminating instance,fcc9fd98,[instance: <*> Terminating instance,['95960536-049b-41f6-9049-05fc479b6a7c]']
